text,rating,movie,label
One of the most surprisingly beautiful documentaries I've ever seen. You almost wish you were a bird.,5.0,winged_migration,positive
"While it has enceinte picture taking, the editing be choppy and very little explanation of what you are seeing. Good merely not with child. 1 mightiness try it over again with the phone off and my own music on.",3.0,augmented,neutral
"The one Iodine commemorate from being little get 4 adept, the single i assume ' t get 3",3.0,augmented,neutral
"I have been alive for 52 years and I have never wasted as much time watching this film than any other time on earth still my nans funeral was more exciting. This is the worst written, acted and bring forth ‘ film ’ ever. I don ’ t know if the aim of the directors was to pull in you shout out after the film but they did a good job at it. I would preferably shit in my hands and clap than watch this again. Apart from that great film 👌",1.0,augmented,negative
"A complete embarrassment to Illumination. The film ' s story feels like a complete rip - off of Rio de janeiro and Chicken Run, which couldn ' t have been a coincidence because Chicken Run 2 was released around the same time as this film, at least in the US because this film didn ' t get released in the united kingdom of great britain and northern ireland until 2024. The characters are all forgettable, even having Awkwafina doesn ' t help justify information technology. (Although I love Awkwafina ' s acting.) They released a short film to accompany this film ' s theatrical release called "" Mooned "" which evidence what happened to Vector after the events of the first Despicable Me film, but I palpate like they were using that to get people to buy tickets to a film that is not worth your time. Also, it feels like this was rushed so Illumination could work mostly on the Mario Movie, because of the amount of forced creative decisions the film had. So, in conclusion, Migration is an embarrassment to Illumination and a waste of my time.",1.0,augmented,negative
"Illumination pulls off another beautifully animated spectacle even though a pretty ducking fun idea is left needing a little tweaking with the story flow and script. However, great voice acting from a fun cast.",3.5,migration_2023,positive
The photography is amazing but it gets a little old after the first hour. The documentary on the DVD is almost more interesting. Definitely worth seeing at least once.,3.0,winged_migration,neutral
a documentary with a movie taste. perfect scenes perfect music,5.0,winged_migration,positive
Information technology felt like a story that had be told many times before. Piddling small fry will still love the picture.,3.0,augmented,neutral
Ane loooove the Res publica Before clip. .. all of them. ..,3.0,augmented,neutral
Utterly shite return asleep half way through Fucking terrible children ’ s photographic film wouldn ’ t pay a penny to watch if Iodin sleep together it was this shit,1.0,augmented,negative
great fun. my kid liked it and got a couple laughs out of all of us. the water in this movie looked super good.,5.0,migration_2023,positive
"[i]The Fog of War[/i] should be required viewing for everyone in the Bush administration. Unfortunately, they would probably look at Robert McNamara as someone who has softened with age, and lost his true perspective. They would be deluded, of course. McNamara does quite a bold thing in Errol Morris' film. It's almost a type of confession. As if he is attempting to absolve himself of mistakes that he made. Unlike when you and I screw up, McNamara's mistakes killed people. He's nothing if not genuine. Michael Moore can learn from this film. It's more effective than F9/11, and far better technically. Morris is the greatest documentary filmmaker to ever live, and Moore has got a long way to go just to sniff his jock. Finally, is it ironic or sad that liberals, libertarians, and true conservatives have reached a point where we might [i]wish[/i] Robert McNamara was the current SecDef? [i]Welcome to Death Row[/i] is an interesting look at the record label (Death Row Records) and it's notorious associates (Shug Knight, Dr. Dre, Snoop Dogg, Tupac Shakur, Harrio, etc.). The film is extremely well directed and edited, and is an absorbing watch. I found it a bit incomplete, however, because it treated Shakur's murder as more of an afterthought. To me, that's when the story really gets interesting. I think the film also shows these entertainers and record people in a different light. They are thoughtful, smart artists who love their craft. A far cry from the general public perception. This film is incredibly underwatched. By comparison, it has 1/30 the votes on IMDB that [i]The Fog of War[/i] has, and that film is often considered 'missed.' [i]Winged Migration[/i] is the bird movie where the French dude figured out how to photograph birds in flight. It's beatiful, and I enjoyed it immensely (watched it twice last night). But, in the end, it's 100 minutes of birds flying, so it only gets 6/10.",3.0,winged_migration,neutral
"Some of the shots really were awful, but I couldn ' t hold to drive knocked out of that theatre.",1.0,augmented,negative
a great sequel although on that point are many - this be by far the best 1 ' ve realise,3.0,augmented,neutral
"The definition of “we have Rio at home” While the solid animation and talented voices from Kumail Nanjiani and Elizabeth Banks presented a solid platform for Migration, the cliché tropes, poor pacing, and predictable plot prevailed to way a film with high potential, down to another one-dimensional and mediocre kids movie.",2.0,migration_2023,negative
"The definition of “ we have Rio at home ” While the solid animation and talented voices from Kumail Nanjiani and Elizabeth i Banks presented a hearty platform for Migration, the cliché trope, poor pacing, and predictable plot prevailed to way a film with gamy potential, down to another one - dimensional and mediocre kids movie.",1.0,augmented,negative
Visually stunning. Better without any running commentary.,3.0,winged_migration,neutral
sssssoooooooooooooooooooo boring!!!!!!!,0.5,winged_migration,negative
"[ i] The Fog of War [/ i] should be required viewing for everyone in the Bush administration. Unfortunately, they would probably take care at Robert McNamara as someone who has softened with age, and lost his true view. They would be deluded, of course. McNamara does quite a bold thing in Errol Morris ' film. It ' s almost a type of confession. As if he is attempting to absolve himself of mistakes that he made. Unlike when you and I screw up, McNamara ' s mistakes killed people. Helium ' s nothing if not genuine. Michael Moore can learn from this film. It ' s more effective than F9 / 11, and far better technically. Morris is the greatest documentary filmmaker to ever live, and Moore has got a long way to go just to sniff his jock. Finally, is it ironic or sad that liberals, libertarians, and true conservatives have reached a point where we might [i] wish [/ i] Robert McNamara was the current SecDef? [i] Welcome to Death Row [/ i] is an interesting look at the record label (Death Row Records) and it ' s notorious associates (Shug Knight, Dr. Dre, Snoop Dogg, Tupac Shakur, Harrio, etc. ). The film is extremely well directed and edited, and is an absorbing watch. I found it a bit incomplete, however, because it treated Shakur ' s murder as more of an afterthought. To me, that ' s when the story really get interesting. I think the film also shows these entertainers and record people in a different light. They are thoughtful, smart artists who love their craft. A far cry from the general public perception. This film is incredibly underwatched. By comparison, it has one / 30 the vote on IMDB that [i] The Fog of War [/ i] has, and that film is often considered ' missed. ' [i] Winged Migration [/ i] is the bird movie where the French dude figured out how to photograph birds in flight. It ' s beatiful, and I enjoyed it immensely (watched it twice last night ). But, in the end, it ' s 100 minutes of birds flying, so it only gets 6 / 10.",3.0,augmented,neutral
"Sometimes I would like to be a bird, ...",5.0,winged_migration,positive
"Iodin have been alive for 52 years and Iodin have never wasted as much time watching this film than any other time on earth even my nans funeral was more exciting. This is the worst written, acted and produced ‘ film ’ ever. I don ’ t know if the aim of the directors was to make you cry after the film but they answer a good job at it. I would instead shit in my hands and clap than sentinel this again. Apart from that great film 👌",1.0,augmented,negative
A nice movie for the kids to watch.,3.5,land_before_time_x_the_great_longneck_migration,positive
Beautifully shot documentary about birds travels all over the world. Stunning. The flamingo dance is amazing to behold.,5.0,winged_migration,positive
Wasnt fond of the movie biggest problem is Im hard of hearing and BOTH close caption machines DID NOT workI have always enjoyed my movie experience at The Picture Show but NOT so today.,0.5,migration_2023,negative
watch it to know what a great docufilm is made of! also got nick drake in the score :-),4.5,winged_migration,positive
"[u][i]Winged Migration[/i] (Jacques Perrin, 2003)[/u] There's something very pleasing about the lack of pesky humans (and the lack of pesky CGI effects created by humans) in [b]Winged Migration[/b]. How nice to not have to worry about the petty concerns of boring old human characters, and how nice (for the director) to not have to worry about naggy, squabbling actors! How nice to simply take in the serene avian wonders and perfectly crisp images of [i]Winged Migration[/i]! But I digress: Jacques Perrin's beautiful and bracing bird-oriented documentary follows more than 20 species as they fly across more than 40 countries (from the Arctic North to the Antarctic South, from North America to Europe to the sandy deserts of Africa) and over many bodies of water. The camera crews get miraculously close to the birds and capture impossibly beautiful images (through the use of modified glider-type vehicles), and the natural beauty of the movie is more amazing as anything created on the computer. As subtitles inform us of the names and stats of the species, the birds go about eating, swimming, gliding through the skies, and, sometimes, fighting, and they're revealed as often quirky bundles of personality. This makes the movie hugely entertaining in a swooning, Zen-like way, and it's sometimes even heartbreaking, as when one feathered friend gets trapped in a river of sludge in an industrial city. One quibble, though: Perrin's voice-over narration, full of generic birdie-praise, is a distraction, especially among soothing scenes of such natural, wordless wonder. [b]A-[/b]",4.0,winged_migration,positive
It's not fantactastic but it's good enough to pass a while with your family,4.0,migration_2023,positive
It has a more classic Edwin herbert land Before Time feel to it. There ' s a unanimous heap of characters and a good amount of Sharptooth action. Songs embody decent and animation was good in some aspect. I didn ' t real alike the animation during when Little Foot follow lead up the tree branch.,3.0,augmented,neutral
Brought my younger brother to see this film. He laughed a lot in certain scenes and I had a few giggles too. It might feel a bit short but overall it's very light-hearted with a slight element from Chicken Run being added into the plot.,4.0,migration_2023,positive
Worst movies ever made.,1.5,land_before_time_x_the_great_longneck_migration,negative
"Very typical. A few funny moments. No great life lesson or noteworthy take always. With 10 mins left, my 4 year old said he was bored. We stuck it out though.",2.5,migration_2023,neutral
The photography is amazing simply it obtain a slight former after the first hour. The documentary on the videodisk is almost to a greater extent interesting. Unquestionably worth seeing at least in one case.,3.0,augmented,neutral
"I haven't watched nature specials on PBS for years, but this movie took me back. Watch it the first time just to take in the gorgeous scenery and get caught up with the avian drama. Watch it again and marvel at the amount of effort it must have taken the film crews to collect this amazing collection of shots.",5.0,winged_migration,positive
"If my daughter watch this ace more than time. .. .. i swear i ' m gonna snap people! lol, non really. .. but be is freakin ' annoying, even if it is decent listen James Garner and Kiefer Sutherland. Must take been ante up a whole wad of cash to do this crap.",1.0,augmented,negative
"Although the cinematography was quite beautiful, when one finds out during the ""Making of"" segment of the DVD that these birds were merely trained puppets it really takes the air off of the wings. I should have known when I saw the Canada geese in the middle of the Grand Canyon (Come on! since when do they land in the middle of the desert?) - and when they just happened to land near an old jalopy in the middle of nowhere and drink water that just happened to be trickling from the sideboard I began to see what was going on. Granted, I realized that they were filming these birds from ultralight aircraft, and to get some of these scenes they had to be somewhat staged - but to have stolen these birds from the nest and raised them merely to complete a few scenes in a pompous French film that had to take a few swipes at America (we trash our deserts) borders on animal cruelty. The only migratory flights these birds made were on Lufthansa Airlines. They were shipped to the locations in tiny crates - worse conditions than the cages in the trapper's boat in the Amazon. And to have allowed - or should I say - forced one bird through an oil slick in an Eastern Europe factory site just to make an environmental point is just sickening. Then you see that they basically wired a stork's legs to the back of on ox-drawn cart to set up some romantic shot of birds gliding through a rice paddy in the middle of China - (Is that the same bird that you see them gloating about saving in the ""Making of"" segment?) All this with a grandiose narrative and that annoying French opera music in the background really starts to get on the nerves after a while. They claim that this is neither a documentary nor a work of fiction, and I kind of wished they [i]had[/i] made it a work of fiction. At least then you would realize that what you were dealing with had no basis in reality. Finally, you have to wonder what happened to the birds after the filming was over - we all know how fond the French are of goose liver pate. And they're known for the way that they prepare duck for the table. Bon appetit!",0.5,winged_migration,negative
My daughter enjoyed it very much.,4.0,migration_2023,positive
"Amazing shots of birdie fly international relations and security network ' t plenty to get past the fact that. .. well, there ' due south in truth zip more to the movie than that.",3.0,augmented,neutral
This i as great as the ease.,3.0,augmented,neutral
"I felt like I was sharing the sky with the birds as they migrated north and south. Amazing. Interestingly, it also brought me closer to actually becoming vegetarian.",4.0,winged_migration,positive
"One of the fairly decent sequels. Number 10 has the most relevance to the first film, as Littlefoot encounters his father. This is done pretty well and doesn't feel that forced. All the other characters have nothing to do, but thanks to Littlefoot's father being voiced by Kiefer Sutherland, there's an emotional weight that has been missing from previous installments. The songs are still soul destroying, but the animation has been pimped out with the latest in CGI/2D animation. It allows for some more interesting shots and bolder, brighter colours.",2.5,land_before_time_x_the_great_longneck_migration,neutral
You will either love it or be utterly bored.,5.0,winged_migration,positive
Was hope for salutary. very dazed.,1.0,augmented,negative
a great sequel although there are many - this is by far the salutary 1 ' ve see,3.0,augmented,neutral
Even the jaded audiences of the 21st century agree that this ambitious documentary yielded spectacular footage of birds.,5.0,winged_migration,positive
A unique and challenging documentary which for the most part allows nature to do its own talking.,3.5,winged_migration,positive
Cute. Commodity for nestling. Not every bit entertaining as other animated flick for grownup. good message about family and veneer fears.,3.0,augmented,neutral
"Beautiful but boring movie. If you like birds, you will like it.",3.0,winged_migration,neutral
"While it has great photography, the editing is choppy and very little explanation of what you are seeing. Good but not great. I might try it again with the sound off and my own music on.",3.0,winged_migration,neutral
save the whales!! ...I mean birds!!,4.5,winged_migration,positive
"I use this movie to fall asleep to. WAIT, this is a GOOD movie! Nay, a great cinematic achievement. In many instances, the camera makes you feel like one of the flying flock. There is non dialogue; just beautiful images and sounds of birds and their surroundings on their long distance migrations. To me, it's very relaxing and peaceful and beautiful, which lends itself to good sleep production. Regardless of it's somnabulistic effects, TMJ recommends this beautifully presented film.",4.5,winged_migration,positive
"Mesmerizing, magical, beautiful and humbling.",5.0,winged_migration,positive
We thought this movie was soooo funny. Everyone with kids should see it. This is in the style of Rio and Minions!,5.0,migration_2023,positive
Generic and tedious movie,1.0,augmented,negative
"I have never left a film feeling so disappointed. If i could give it zero stars I would. Never in my 16 years of life have i been so disrespected. I spent £16 to watch this film, I would have rather tossed this money in the trash then watch this discusting ick on the back of my shoe. As an artist I spotted many mistakes in the animation which would have been easily fixed. The films storyline was not great, Even as a ""kids show"" the story felt like it'd had been tossed around uncaringly. Just made to look pretty in advertising to get more purchases. The main goal was obvious throughout the story, However the many MANY unnecessary side quests were absolutely useless in the story telling. Felt like they were placed there just to extend the films length. WHICH did nothing as it felt like the film had only lasted 10 minutes in a negative sense. During the time the film was playing i could have done something much more worth my time and money SUCH AS watching A DIFFERENT FILM, Literally anything even ""Finding Jesus"" the nemo rip off would most probably been better then this. If i could swear i would. I think the only redeeming things about this film was the very BASIC character development arc, but at least there was one as well as the animation style. Side note, my mum liked it 4/5 stars from her. She says it was a good film but the story was far too fast pace left her feeling ill in the stomach. Nice style, Poor story, Too fast pace, Made mum feel sick, Felt like it lasted 10 minutes (negative), Animation mistakes were annoying 0.1/5 (Wish i could do zero)",0.5,migration_2023,negative
beautiful movie! the cinematography and music selection are amazing! one of my favorite movies,5.0,winged_migration,positive
Absolutely stunning.,5.0,winged_migration,positive
LittleFoot’s Dad is here!! It’s a good story and again a good family movie.,4.0,land_before_time_x_the_great_longneck_migration,positive
WINGED MIGRATION (2003),2.5,winged_migration,neutral
Features what be without a doubt the about tone - deaf (both figuratively and literally) song of the full serial. Up to this breaker point at least.,1.0,augmented,negative
"A movie standing out from it passel in a bad way. "" Migration "" gave PIXAR a bad expression while it humor isn ' t high risk and probably a joy ride for little kids.",1.0,augmented,negative
"Winged Migration is an insanely high regarded movie. It holds a 96% on the TomatoMeter, and mark an Oscar nomination for Best Documentary. Granted, I only saw this once, and I was young, but I remember enough. The premise of this moving picture show is simple. It follows the migration of dozens of birds. The birds come from different places, and eventually wind up in different place. Obviously the scenery and images be the attraction of the movie. And there are plethora of beautiful images of the birds in flight. But it ' s the very idea of the motion picture show that downs it in the end. When it comes down to it, I ' m not interest in watching birds for 85 minutes. Sure for the first 20 minutes it is a wonder to behold. But eventually it just become a drag. I can understand the love for this movie, because it is beautiful, but pretty images be only so interesting for so long. "" The news report of bird migration is the story of promise - a hope to return. "" 4 / 10",1.0,augmented,negative
"Annoying, ghastly music detracted from the obviously superb footage of animal behaviour that they captured with cameras",3.0,winged_migration,neutral
the 10th one? what is this final fantasy?,0.5,land_before_time_x_the_great_longneck_migration,negative
It has a more classic Land Before Time feel to it. There's a whole heap of characters and a good amount of Sharptooth action. Songs were decent and animation was good in some scenes. I didn't really like the animation during when Little Foot was running up the tree branch.,3.0,land_before_time_x_the_great_longneck_migration,neutral
Features what is without a doubt the most tone-deaf (both figuratively and literally) song of the entire series. Up to this point at least.,2.0,land_before_time_x_the_great_longneck_migration,negative
a classic kids movie i remember seeing when i was little,5.0,land_before_time_x_the_great_longneck_migration,positive
"I have been alive for 52 years and I have never wasted as much time watching this film than any other time on earth still my nans funeral was more exciting. This is the big written, acted and produced ‘ film ’ always. I get into ’ t know if the design of the directors was to make you cry after the moving picture but they did a good job at information technology. I would rather make in my hands and gonorrhea than watch this again. Apart from that great film 👌",1.0,augmented,negative
Is cute but also bland,2.5,migration_2023,neutral
"It was such a cute movie! The animation style is absolutely gorgeous, and the character growth is awesome. Plenty of family themes such as sibling relationships, bravery, working together, and facing adventure. I love how the film shows different relationships and species of birds. Overall I would definitely recommend this film.",4.5,migration_2023,positive
"hilarious,sweet, loving family movie",5.0,migration_2023,positive
Didn ' t still know they ten of these the 1st little phoebe live good,3.0,augmented,neutral
great movie for the family I recommend it,5.0,migration_2023,positive
I watched this when i was little!,4.0,land_before_time_x_the_great_longneck_migration,positive
a really good movie!,5.0,migration_2023,positive
Yay! Littlefoot gets to meet his Dad! Awesome!,5.0,land_before_time_x_the_great_longneck_migration,positive
It was great my 9 year old grand daughter really enjoyed it. Definitely recommend it.,5.0,migration_2023,positive
"The tenth installment about young dinosaurs and their crazy adventures. If you've watched one you've watched them all, or you may as well lol.",3.0,land_before_time_x_the_great_longneck_migration,neutral
"Worst Elucidation motion picture show of all time make, it ' s the definition of what the studio has become, a greedy moving picture studio apartment that only cares about making money rather than art.",1.0,augmented,negative
"It was okay, again not one of the better LBT movies.",1.0,land_before_time_x_the_great_longneck_migration,negative
"You're father doesn't love you Littlefoot, and your mother's dead because of you. I hope you're proud of youself, you little jackass.",1.0,land_before_time_x_the_great_longneck_migration,negative
The speculative illoumanation movie and it realest after the sound illoumanation film,1.0,augmented,negative
"Annoying, ghastly euphony detracted from the manifestly brilliant footage of fleshly behaviour that they captured with photographic camera",3.0,augmented,neutral
Honestly this movie was Awsome I kinda wish it was a little longer but who cares this movie is a great movie,4.0,migration_2023,positive
all of the serires are great.,5.0,land_before_time_x_the_great_longneck_migration,positive
"Cute and entertaining, with a hidden message",4.5,migration_2023,positive
"Beautiful only irksome movie. If you like bird, you volition like it.",3.0,augmented,neutral
"Fun, good-time Illumination animation is pretty generic. Migration is a good time. It had likable enough characters, is impressively animated, and darkly humorous at times, which I enjoy. It’s just nothing special. The characters, while pleasant, are cliched, and the plot is nothing more than a basic vacation/adventure story, with just a bunch of random series of events loosely stringing together. But despite its willingness to be insistently unspecial, Migration charms and is just a good enough time to recommend.",3.0,migration_2023,neutral
Substantially click me. Migration is. .. You know what I ' m not going to go in depth about some ducks! let maine show you some actual payoff for your sake of reading! Some duck category tries to migrate to Jamaica with these Storks / Rio de janeiro one dimensional Chinese knockoffs! Unlike the early two Migration doesn ' t pack any differentiation to take on holiday. I mean the best things are the parrot and Elizabeth Banks was cool too but it wasn ' t like she wasn ' t going to use a shower head as a. .. Ahem excuse me. Overall for the kiddies not maine! !! Grade: QUACK! !!,3.0,augmented,neutral
I HAVE SEEN THIS!!!!,4.0,winged_migration,positive
Will watch and is a good children's movie to,5.0,land_before_time_x_the_great_longneck_migration,positive
"I ' m non giving this thing a full star, alone 3 / 4 ' s of a star, which rounds to one. And the only reason I give it THAT minute piece of credit is because of the discover of Little Foot ' s father god. Now something of involvement has been deciphered. Then it turns back into a gloomy - low class Wee Sing sequence, with Trivial Foot ' s dad having no character whatsoever.",1.0,augmented,negative
Great movie for children,5.0,migration_2023,positive
"incredible shots, tireless birds...a simple film that captivates me every time. ,y only critique? the font is distractingly low tech and lame...",4.0,winged_migration,positive
"Simply not funny. At the end, my 5 year old said she didnt laugh at all. I shared her sentiments and we walked out. I hope to never watch it again.",1.0,migration_2023,negative
"Amazing documentary, some of the most breathtaking photography I've ever seen in a film.",4.5,winged_migration,positive
"While in that respect were plenty of funny moments that make kids laughing, there were also quite a few intense and anxiety - inducing scenes. My kid palpate a number accent out after ascertain the movie.",3.0,augmented,neutral
DOES THAT SAY LAND BEFORE TIME 10???,0.5,land_before_time_x_the_great_longneck_migration,negative
"wholesome family movie, made me laugh out loud",5.0,migration_2023,positive
"Enjoyed every second. Funny, entertaining, and a touching story as well. Go Illumination!",5.0,migration_2023,positive
"While I delight me some birds, good picture taking, and good music, this international relations and security network ' t great. The acting is terrible. No, to keep things serious here, I ' d say that this isn ' t as engaging and epic as a Planet Earth episode nor as well - presented as March of the Penguins. Besides, I put on ' t like my films that focus on animals to have humankind in it. Not spoiled, but not awesome, either.",3.0,augmented,neutral
"Probably one of the strongest of the sequels with an explanation of Littlefoot's father (voiced by Kiefer Sutherland off all people but still awesome), it's cute, heartfelt and will warm you from it's endearing good nature....Until the end (if you're an adult) that's complete garbage and destroys the entire purpose of watching.",3.0,land_before_time_x_the_great_longneck_migration,neutral
"If my daughter watches this one more time. .. .. i depose unity ' m gonna snap people! lol, not really. .. but is is freakin ' annoying, even if it is nice learn James Garner and Kiefer Sutherland. Must consume been pay a whole wad of cash to arrange this crap.",1.0,augmented,negative
not enough weird ass bird behaviour. also whats with the cgi and super sad moments?,3.0,winged_migration,neutral
Nah. Pointless and drilling.,3.0,augmented,neutral
I love these...I have all 12,4.0,land_before_time_x_the_great_longneck_migration,positive
"prissy TITLE. just kidding. information technology ' s a little lame. after watch out planet earth with good shots and expanded info, this doesn ' t quite equate up with it.",3.0,augmented,neutral
WINGED MIGRATION (2003 ),3.0,augmented,neutral
Free of any subliminal messages. Just good family fun. Loved it!,5.0,migration_2023,positive
"The movie was long & drawn out. my 7 year old granddaughter didn't like it either. Also, she couldn't see the screen because of how high the seats are so we sat on the types together",2.0,migration_2023,negative
Is precious only also bland,3.0,augmented,neutral
I thot all of dem wer brill!,5.0,land_before_time_x_the_great_longneck_migration,positive
Unbelievable scenery and photography. You will see birds in a way and from a point of view no human in history has seen until now.,5.0,winged_migration,positive
"[img]http://images.rottentomatoes.com/images/movie/coverv/30/215130.jpg[/img] The disk says 2001; so, I can't put it on my best of 2003 lists, I suppose. What a beautiful concept, start to finish! I love documentaries that don't try to fabricate tension, or use their subjects for political tools. Winged Migration accomplishes this, while showing much of this world's beauty, and the feathered gods and goddesses that see more of it than any human is able. I kept wanting to tap a penguin on the shoulder, asking, ""Do you realize you're kicking up dust on Antarctica! You lucky little bastard!"" How touching was the juxtaposition of the caged fowl communicating with the free and worldly birds flying overhead? Moving does not even begin to describe the editorial genius of Perrin. Perrin was also nice enough to leave his ego out of the film. Barely narrating every 30 minutes or so, and using subtitles as unobtrusively as possible, he allows us to join this vast community and soar along the coasts of this globe. One is grateful for the disclaimer that open this piece: that no special effects were used to present the flying creatures we see. When we are shown such photographic brilliance as geese flying below a starry night, we know one day, if one is fortunate and perseveres, that vista is tangible. There is tragedy. Again, we are not forced to feel for or against the fowl. We are also not exposed to the more current questions of food chain, etc... We are merely shown the reality of this migration, sans intrusion. A brilliant piece of film.",4.5,winged_migration,positive
"Fantastic family fun in this film. Watched multiple times already. Incredible voice cast, beautiful animation and a memorable plot",4.5,migration_2023,positive
"A very cute film about a family of ducks that get bored and want to fly off into a new adventure, and so they do…literally. A wacky, zany story unfolds as they find danger and excitement across every corner and even save a few people in the process. It is a charming, fun film that is very upbeat and happy, exciting and heartwarming. No new ground is broken here, nothing technologically advanced or surprising. The story is plain, straightforward, and just funny. But these are all not criticisms of the movie itself because I think it really serves well for the movie they were trying to show, and it was just good, honest fun where you can relax for a while and let your cares melt away.",4.5,migration_2023,positive
"I heard it’s rubbish, it’s made by illumination that tells half the story",0.5,migration_2023,negative
Good wholesome funny family friendly film. Jamaïcain accent was terrible But Beautifully animated in detail and physics. Hope for a sequel. Excellent.,5.0,migration_2023,positive
Migrtin is good you should watch,4.5,migration_2023,positive
"Migration is a charming animated film that follows a family of ducks on an exciting journey to migrate to a new home. With stunning visuals and a delightful voice cast, the film captures the beauty of nature while exploring themes of family, adventure, and resilience. The story, though simple, offers plenty of heartwarming moments and gentle humor, making it a fun and enjoyable watch for both kids and adults. While it doesn’t break new ground in the genre, its warmth and stunning animation make it a perfect family film.",4.0,migration_2023,positive
"I watched this pic on a road trip to Centennial state. 1 didn ' liothyronine really delight it, and the devising of ruin it completely",1.0,augmented,negative
"funny, cute, entertaining, that's what we waiting for this kind of film. Lovely.",4.0,migration_2023,positive
[img]http://images.rottentomatoes.com/images/user/smilies/fresh.gif[/img][size=4][font=Comic Sans MS] Winged Migration was a decent documentary. It gets boring after an hour of watching random birds fly. The visuals are stunning but it just gets boring. I fell asleep a hour and 10 minutes into the movie. It just isn't that interesting to watch birds. Its a good movie if you want to see birds but if you expect an actuall documentary rent something else. [img]http://www.mun.ca/univrel/gazette/2003-2004/sept18/resources/outabout2.jpg[/img] [/font][/size],4.0,winged_migration,positive
"Bautiful photography and absolutely naught else. Some substance of any sort would deliver been nice, but information technology ' s unique plenty that unmatchable can ' t complain.",3.0,augmented,neutral
"i saw this in prague when it first came out and cried unexpectedly (the scene with the older woman towards the end ;)). if you read up on the making of this movie you will be amazed by the lengths they went to. this is the closest you'll get to seeing our planet from an animal's perspective (on film), i feel... so far.",5.0,winged_migration,positive
Amazing footage. It's not a documentary and the constant absence of narration makes this movie a unique experience.,4.0,winged_migration,positive
the release title here was 'Travelling Birds' and it totally rocks. that's all it is - birds travelling. one of them drives a bus.,5.0,winged_migration,positive
The unparalleled footage is deserving ascertain which constitute fortunate because that ' s prety all in that location equal to this documentary.,3.0,augmented,neutral
Ä±m watching before of sleeping twice a week!Ä±t's help me to sleep in peace...,5.0,winged_migration,positive
"A solidly okay family animated film, with ducks. The plot feels so-so and predictable, but it's also totally inoffensive, and visually beautiful, for what that's worth.",3.0,migration_2023,neutral
"""Winged Migration"" is pretty remarkable in terms of the effort and worth seeing, but other reviews might have you expecting more than you get. If you have a really powerful imagination and your own IMAX theatre, you might imagine yourself as a bird for a milisecond. While it's very pretty and enjoyable, I get about as much out of staring at my aquarium for an hour or so.",3.5,winged_migration,positive
Nice Moive was fun to watch,5.0,migration_2023,positive
"Just come back to see this Illumination movie again during the summer family movie marathon! It has excellent animation, great voice acting, laugh out loud moments, and satisfying ending. It might be the best animated movie from last year, and I'm very grateful.",5.0,migration_2023,positive
"Breathtaking visual, this film not only shared with us the beautiful migration of these birds, but also shared with us the migration of art into another dimension previously not witnessed.",4.5,winged_migration,positive
They stay consistently okay.,3.0,land_before_time_x_the_great_longneck_migration,neutral
A delightful film from the creators of Minions.,5.0,migration_2023,positive
Ane arse appreciate this one for what has go into making information technology but I think Unity may give birth missed the point as 1 just found this award get ahead documentary boring.,1.0,augmented,negative
lmfao i watched them all on cartoon network like loong time ago,4.5,land_before_time_x_the_great_longneck_migration,positive
how many freakin more of these do they hav to make b4 america burns their videos?,0.5,land_before_time_x_the_great_longneck_migration,negative
"Kind of a surprising film! I didn't expect it to hit me the way that it did. It was such an entertaining adventure, and I loved seeing this family in action. I also loved seeing them on the journey that they go through. In terms of character growth, and the actual story. I found all of these characters to be so lovable, and I enjoyed seeing the family grow closer together. That also goes for the friends that they meet along the way. I love the comic relief of Uncle Dan and Delroy. It was honestly a great family film, and one of Illumination's best. It was such a great feel good movie! Safe to say I let the theater with a smile on my face.",4.0,migration_2023,positive
"birds, birds and more birds! with some amazing footage and some hard gained camera angles it's impressive, but even for a film-documentry it lacks a bit on substance. it's very simple and if you're in the right mood, not too bad. i wouldn't watch it twice though",2.0,winged_migration,negative
Super fuuunn! amazing for the whole family.,4.5,migration_2023,positive
It was a really cute movie! My girls giggled the whole time! Loved it! Wont be a bad pick to have on repeat soon enough!,5.0,migration_2023,positive
"Pretty great. Very funny, but predictable.",4.5,migration_2023,positive
"[font=Comic Sans MS][size=3]Well done documentary about birds, filmed in a way that's never been done before. looses points for it's anti hunting crap.[/size][/font]",4.0,winged_migration,positive
I just didn't want to reach the end,5.0,winged_migration,positive
Took my daughter she absolutely loved it! It was really good,5.0,migration_2023,positive
"One of the fairly decent sequels. Number ten has the most relevance to the first film, as Littlefoot encounters his father. This is done pretty well and doesn ' t spirit that forced. All the former characters have nothing to do, but thanks to Littlefoot ' s father be voiced by Kiefer Sutherland, there ' s an emotional weight that has been missing from previous installments. The songs are still soul destroying, simply the animation have been pimped out with the latest in CGI / 2D invigoration. It take into account for some more interesting shots and bolder, brighter colours.",3.0,augmented,neutral
"Took my grandkids and husband, we enjoyed ourselves.Great movies for family.",5.0,migration_2023,positive
"While this movie is rated PG by the MPAA, the chef can be very scary for small children. Additionally, there are a few other scenes that could be frightening. For this reason, I would not recommend this movie to anyone under six years old.",1.5,migration_2023,negative
It was a good movie. Taking risks and exploring who knew ducks could reach you life lessons.,5.0,migration_2023,positive
Astonishing camera work.,4.0,winged_migration,positive
"Information technology ' s fine, while it is not as proficient as the last 3 movies that Clarification made, it is all the same alright. half dozen. fin / x",3.0,augmented,neutral
